SEQN,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,P_cluster_5,P_cluster_6,max_posterior,entropy_raw,entropy_norm
98456.0,0.8477412325232329,0.0015709374933294156,0.05314502737984622,0.0929717199856506,0.004571082617941971,0.0,0.8477412325232329,0.5516178202641702,0.3078637672844693
98458.0,0.9931020026972162,5.621032283250129e-05,3.4359430582399486e-15,0.0012812821080126356,0.005560504871936838,0.0,0.9931020026972162,0.04482796194278633,0.025018961926903945
98460.0,0.2568283950473205,0.0036880884209805165,0.007018019813634988,0.6175505704507305,0.11491492626733389,0.0,0.6175505704507305,0.9508678578179063,0.530689455894194
98461.0,1.1345084241065956e-185,1.9270148258370436e-44,1.390130685041977e-181,1.1539716335832564e-174,1.0808478742755964e-124,1.0,1.0,1.778009078878283e-13,9.923257610265645e-14
98462.0,0.48473536487638214,0.008015656032861751,0.4633373805083505,0.04288233139745319,0.0010292671849522414,0.0,0.48473536487638214,0.8882833206922193,0.495760360666557
98463.0,0.005166404898048068,0.00018144557605902635,0.951871174164348,0.04274150489682806,3.9470464716215006e-05,0.0,0.951871174164348,0.21086522286626805,0.11768612165176125
98469.0,7.961213627963359e-21,2.267942793799483e-08,1.0913007244670347e-40,0.08977475947942541,0.9102252178411471,0.0,0.9102252178411471,0.3020168085466099,0.16855879024695652
98470.0,0.00555947101606768,1.9035071535972936e-05,0.8686448107884508,0.12574763397819572,2.9049145749348353e-05,0.0,0.8686448107884508,0.4124349291191922,0.23018431670233164
98473.0,0.008404757658492277,0.0010799400950966785,0.00033837313616372504,0.9782295894300062,0.011947339680241692,0.0,0.9782295894300062,0.12467246488536853,0.0695810274908614
98474.0,0.005611496338077564,0.00040701796743283363,0.9919722496786879,0.002006864795345034,2.371220456495835e-06,0.0,0.9919722496786879,0.05275264030238205,0.029441809131395026
98475.0,0.981028586190725,3.548300890131468e-05,8.267166602752093e-11,1.4742837155308416e-05,0.01892118788054579,0.0,0.981028586190725,0.09438719583461631,0.05267849700567299
98479.0,0.9697607509734244,0.00011829532844302178,1.6635759518589335e-12,0.0008492606040925525,0.02927169309237777,0.0,0.9697607509734244,0.14021455341637407,0.07825523225881585
98483.0,0.002933902504535157,6.912127303105665e-06,0.9968718491603317,0.0001725447020405251,1.4791505790096473e-05,0.0,0.9968718491603317,0.021973785475247493,0.012263803179293075
98485.0,0.005627222358314639,9.492579211136134e-05,0.9780650344489855,0.016208464040611846,4.3533599758013456e-06,0.0,0.9780650344489855,0.11859027612027523,0.06618649330837223
98489.0,0.0008189314617748493,0.3707438550102318,0.6178335324977252,0.010307141832044479,0.0002965391982248014,0.0,0.6178335324977252,0.720761324913952,0.40226455464163285
98490.0,0.0012796299286373606,0.0019626923844726757,4.155180385564382e-15,0.5057373122745693,0.4910203654123155,0.0,0.5057373122745693,0.714786356131787,0.3989298610709946
98494.0,0.0013719199742185477,0.0008515199988937013,0.9882570256048326,0.0095090942401852,1.0440181870771732e-05,0.0,0.9882570256048326,0.071125182474152,0.039695720154220765
98495.0,0.013046414910565978,1.500777605678716e-05,0.9768180913507193,0.010108806354066293,1.167960859248827e-05,0.0,0.9768180913507193,0.1262653787971173,0.07047004967218971
98498.0,0.5888857347184216,0.009580599659723993,0.05498858519022028,0.34635275576908975,0.00019232466254463033,0.0,0.5888857347184216,0.8847434530451755,0.49378472291615694
98500.0,0.04081045534593142,1.1789768792647826e-05,0.9056193534038626,0.053412713505808763,0.00014568797560464506,0.0,0.9056193534038626,0.3782292197847089,0.2110937468340333
98501.0,0.1216453409665297,0.05533728719423199,0.6809415604192555,0.14199159392997862,8.421749000524918e-05,0.0,0.6809415604192555,0.9560541246404679,0.5335839665199958
98502.0,0.00044580125555512167,0.014155242073875474,3.597998762426871e-05,0.981029907809673,0.004333068873273782,0.0,0.981029907809673,0.10644347655270256,0.059407235391121825
98508.0,0.9963273402780601,0.00035261338620207455,2.2503986139292935e-07,0.0028855938838003134,0.0004342274120750006,0.0,0.9963273402780601,0.026709464494357283,0.014906835963794036
98509.0,3.897160598225312e-13,0.00029923419013087226,1.7927143784452783e-22,0.6843610294847947,0.3153397363246843,0.0,0.6843610294847947,0.6259205293819173,0.34933289882463026
98512.0,0.003252972276254308,0.011774601224345899,8.101240561789756e-09,0.8848366868960988,0.10013573150205865,0.0,0.8848366868960988,0.40963125069353923,0.22861955397954223
98514.0,0.8434134700048324,2.192374262433698e-06,7.616077286094598e-16,0.0018455525589186812,0.15473878506198563,0.0,0.8434134700048324,0.4440230558675417,0.24781398591343318
98517.0,0.00021807292177046582,0.9997756048401509,7.956214327633623e-09,1.6703653253757458e-06,4.643916539421377e-06,0.0,0.9997756048401509,0.0021422686638745843,0.0011956229062361477
98521.0,0.0004915589213496654,0.040639768570999296,4.3373281837124903e-14,0.7668301564727876,0.19203851603481845,0.0,0.7668301564727876,0.6543748082347792,0.3652135342232649
98524.0,0.0006249647988816168,0.0005909044587916247,0.009893662601689723,0.9874510242415876,0.0014394438990499654,0.0,0.9874510242415876,0.07656024843880353,0.04272908822509979
98526.0,0.3329857254531269,0.012724787121488747,0.6317586911849711,0.02229032276323433,0.0002404734771778812,0.0,0.6317586911849711,0.7986243422666671,0.44572073204152735
98527.0,0.0016559561415662165,2.811288442617454e-05,0.9963493445826376,0.0019233310059669011,4.325538540353724e-05,0.0,0.9963493445826376,0.027004873187589446,0.015071706694662524
